DateTime,Air Temperature,Canopy Water Amount,Downward Heat Flux In Soil,Evaporation Flux From Canopy,Evaporation Flux From Soil,Potential Evaporation Flux,Precipitation Flux,Rainfall Flux,Root Zone Soil Moisture,Snowfall Flux,Soil Temperature,Specific Humidity,Subsurface Runoff Amount,Surface Air Pressure,Surface Albedo,Surface Downwelling Longwave Flux In Air,Surface Downwelling Shortwave Flux In Air,Surface Net Downward Longwave Flux,Surface Net Downward Shortwave Flux,Surface Runoff Amount,Surface Snow Amount,Surface Snow Melt Amount,Surface Snow Thickness,Surface Temperature,Surface Upward Latent Heat Flux,Surface Upward Sensible Heat Flux,Transpiration Flux From Veg,Water Evaporation Flux,Wind Speed
2000-12-01 00:00:00,266.293701171875,0.49414920806884766,-9.271384239196777,0.14649192988872528,0.9168145060539246,2.8791863918304443,1.2827822502003983e-05,1.0657257689672406e-06,151.78695678710938,1.1762903341150377e-05,265.9777526855469,0.002838662127032876,7.999999797903001e-05,85393.1875,46.490562438964844,228.00961303710938,74.91242218017578,-48.30118179321289,40.55854797363281,0.00014004032709635794,14.33217716217041,0.03904516249895096,0.08561814576387405,264.838623046875,1.6977325677871704,-1.1118450164794922,0.0,6.134212640063197e-07,1.9878219366073608
2001-01-01 00:00:00,264.97760009765625,0.5,-6.337522983551025,0.0009274193434976041,0.07556451857089996,0.9331534504890442,8.645967682241462e-06,1.2915322713524802e-06,163.265380859375,7.354838544415543e-06,263.0039367675781,0.002603455912321806,4.7016128519317135e-05,85323.015625,67.3324203491211,220.53428649902344,86.01717376708984,-42.25772476196289,27.747459411621094,0.000489395170006901,32.206573486328125,0.03714596852660179,0.15540282428264618,261.1591491699219,0.9277101755142212,-9.592945098876953,0.0,3.3037673574654036e-07,1.8547039031982422
2001-02-01 00:00:00,267.41937255859375,0.4998883903026581,-2.1623687744140625,0.013526786118745804,0.4556249976158142,5.548822402954102,1.114910719479667e-05,2.435267788314377e-06,185.28086853027344,8.712946510058828e-06,265.2109069824219,0.0030458704568445683,1.5044643077999353e-05,84900.7265625,68.23495483398438,238.0208740234375,116.52722930908203,-38.339473724365234,38.37562561035156,0.007801919709891081,34.82133865356445,0.16021429002285004,0.1311924159526825,264.4679870605469,5.548500061035156,-7.488451957702637,0.0,1.9821034129563486e-06,2.1805713176727295
2001-03-01 00:00:00,272.2142028808594,0.32547178864479065,9.798532485961914,1.949959635734558,18.129676818847656,43.609439849853516,8.58104795042891e-06,3.929032118321629e-06,218.32284545898438,4.651612925954396e-06,272.7725524902344,0.004162090830504894,1.3064515769656282e-05,84960.375,27.116209030151367,260.67279052734375,179.19314575195312,-53.0715217590332,132.89495849609375,0.010798266157507896,4.818024158477783,0.10744274407625198,0.016759274527430534,273.28643798828125,26.327199935913086,40.46302032470703,0.4092741906642914,1.0208423191215843e-05,2.2419185638427734
2001-04-01 00:00:00,277.66265869140625,0.08869999647140503,9.291909217834473,6.450416564941406,20.57233238220215,138.6975860595703,1.1679167073452845e-05,1.0592916623863857e-05,216.239013671875,1.0858333325813874e-06,278.60272216796875,0.004646136425435543,4.012499994132668e-05,84682.7421875,15.627291679382324,274.3379211425781,224.24200439453125,-68.69752502441406,189.3509521484375,0.00016662500274833292,0.5326666831970215,0.006820416543632746,0.0020641665905714035,279.31451416015625,43.71475601196289,67.61708068847656,12.88237476348877,1.726681693980936e-05,2.81876277923584
2001-05-01 00:00:00,286.8665771484375,0.02732258103787899,6.7591753005981445,7.100564479827881,10.13806438446045,335.8603820800781,5.949596925347578e-06,5.938306458119769e-06,170.61505126953125,1.088709655761022e-08,286.6825256347656,0.004025410860776901,7.000000186963007e-05,85025.546875,14.281047821044922,285.05718994140625,319.64093017578125,-103.17780303955078,273.9788818359375,4.149193409830332e-05,0.012338710017502308,0.00013790323282591999,4.2741936340462416e-05,287.6208801269531,85.98633575439453,78.63624572753906,68.62693786621094,3.4366232284810394e-05,3.4113352298736572
2001-06-01 00:00:00,290.4941711425781,0.05927083268761635,3.9620397090911865,14.05525016784668,1.752833366394043,352.0783386230469,1.1424999684095383e-05,1.1119166629214305e-05,110.56017303466797,3.0583333909817156e-07,289.6434326171875,0.005026462487876415,7.000000186963007e-05,84869.4765625,15.073957443237305,310.1484680175781,313.00103759765625,-97.9833984375,265.8817138671875,0.00021170833497308195,0.07820833474397659,0.0010470832930877805,0.0003483333275653422,290.7086486816406,66.14749145507812,98.73744201660156,49.44158172607422,2.6380295821581967e-05,3.1911892890930176
2001-07-01 00:00:00,295.2071533203125,0.054842740297317505,3.7233240604400635,9.733589172363281,1.257741928100586,354.2413330078125,8.923790119297337e-06,8.923790119297337e-06,90.75473022460938,0.0,295.1854553222656,0.007865390740334988,7.000000186963007e-05,84958.2421875,15.416451454162598,328.7250061035156,311.53778076171875,-109.07378387451172,263.5219421386719,0.00019846773648168892,0.0,0.0,0.0,296.0758972167969,27.385086059570312,124.74759674072266,17.67411231994629,1.0948459930659737e-05,2.962841749191284
2001-08-01 00:00:00,295.9413146972656,0.024616936221718788,3.479203701019287,4.551048278808594,0.3523387014865875,340.1068420410156,3.3584676657483215e-06,3.3584676657483215e-06,86.4049072265625,0.0,295.5751647949219,0.0066279820166528225,7.000000186963007e-05,85125.328125,15.287418365478516,325.787109375,273.9419860839844,-112.60775756835938,232.03173828125,6.1290320445550606e-06,0.0,0.0,0.0,296.4668273925781,9.032024383544922,108.2846908569336,4.656088829040527,3.6138449104328174e-06,2.7939157485961914
2001-09-01 00:00:00,290.2841491699219,0.03689999878406525,0.5016679763793945,5.8935418128967285,2.435333251953125,256.564453125,6.982500053709373e-06,6.982500053709373e-06,89.6319808959961,0.0,290.4240417480469,0.0054572829976677895,7.000000186963007e-05,85071.4296875,14.092582702636719,302.52276611328125,218.3787078857422,-99.65895080566406,187.54058837890625,7.962500239955261e-05,0.008083333261311054,8.499999967170879e-05,2.7083333407063037e-05,290.6911926269531,12.926231384277344,75.28813171386719,4.845583438873291,5.158043677511159e-06,2.8982062339782715
2001-10-01 00:00:00,280.7450256347656,0.048725806176662445,-4.686641693115234,4.718064308166504,2.772540330886841,151.80320739746094,9.924193363985978e-06,9.70564542512875e-06,94.0270004272461,2.1854839360457845e-07,281.7389831542969,0.004210444167256355,7.000000186963007e-05,85129.171875,13.669515609741211,276.48541259765625,157.22677612304688,-75.21100616455078,135.69613647460938,0.0003218548372387886,0.15971773862838745,0.0022479838225990534,0.000558870960958302,281.25396728515625,10.096857070922852,55.45391082763672,1.9040725231170654,3.972675131080905e-06,3.2372324466705322
2001-11-01 00:00:00,275.37799072265625,0.25792500376701355,-6.74332332611084,2.703749895095825,1.824375033378601,32.53661346435547,1.6384999980800785e-05,6.822499926784076e-06,112.72547149658203,9.56250005401671e-06,275.64825439453125,0.004888309631496668,7.000000186963007e-05,85130.1171875,21.123666763305664,263.10858154296875,92.17639923095703,-57.04486846923828,74.41011047363281,0.00018970832752529532,3.253000020980835,0.026811666786670685,0.02136250026524067,274.7819519042969,5.93845272064209,17.823001861572266,0.4113749861717224,2.223049023086787e-06,2.274160623550415
2001-12-01 00:00:00,266.6334228515625,0.4933306574821472,-12.063849449157715,0.08250000327825546,0.6864112615585327,3.319554567337036,2.4523789761587977e-05,9.021774530992843e-06,148.6193389892578,1.5500403605983593e-05,267.20111083984375,0.002803914248943329,7.000000186963007e-05,85007.2578125,60.49625015258789,239.11062622070312,54.708709716796875,-37.371070861816406,21.876895904541016,0.001318266149610281,26.16072654724121,0.07364153116941452,0.14444395899772644,264.7607421875,2.8925347328186035,-7.653944969177246,0.0,1.0457854386913823e-06,2.6713311672210693
2002-01-01 00:00:00,266.2395935058594,0.5,-3.1317903995513916,0.0,0.04116935655474663,1.4337315559387207,1.4903628652973566e-05,4.404435458127409e-06,165.7513427734375,1.0498790288693272e-05,266.6732482910156,0.0027403056155890226,7.000000186963007e-05,85154.125,70.70657348632812,240.10194396972656,57.88092803955078,-30.474853515625,17.06979751586914,0.0002912500058300793,56.270240783691406,0.031021371483802795,0.25087177753448486,262.9703063964844,1.4337297677993774,-11.276154518127441,0.0,5.075506805951591e-07,2.5011234283447266
2002-02-01 00:00:00,265.49932861328125,0.4999598264694214,-4.694228649139404,0.0019642857369035482,0.10959821194410324,5.807276248931885,6.2366070778807625e-06,2.111160711137927e-06,181.87452697753906,4.1258927012677304e-06,266.1252136230469,0.002598163904622197,6.816964014433324e-05,85541.609375,69.98785400390625,226.030029296875,127.08821105957031,-40.961082458496094,38.39763259887695,0.0012839732225984335,65.80741119384766,0.10669062286615372,0.2399241030216217,261.9535827636719,5.807209014892578,-6.060301303863525,0.0,2.0584964204317657e-06,1.9994758367538452
2002-03-01 00:00:00,268.87371826171875,0.446048378944397,1.7194321155548096,1.2823387384414673,7.5370564460754395,24.455217361450195,1.2624999726540409e-05,7.07782237441279e-06,238.58775329589844,5.547177352127619e-06,269.0135803222656,0.0033760755322873592,4.8024194256868213e-05,84930.359375,51.28068542480469,254.47509765625,152.51173400878906,-39.19425964355469,78.32273864746094,0.020169435068964958,23.43149185180664,0.23395241796970367,0.06445927172899246,268.4798583984375,19.284475326538086,11.270607948303223,0.06068548560142517,7.2019647632259876e-06,2.861934185028076
2002-04-01 00:00:00,277.45941162109375,0.12287083268165588,13.314631462097168,6.628375053405762,21.45050048828125,112.5284423828125,1.6898333342396654e-05,1.4319166439236142e-05,262.600341796875,2.5766667022253387e-06,277.6734313964844,0.0050112041644752026,7.104166434146464e-05,84775.921875,16.769916534423828,264.7886047363281,234.89820861816406,-74.12452697753906,195.63157653808594,0.0009452499798499048,0.859541654586792,0.027502084150910378,0.003513333387672901,278.66357421875,42.20022201538086,65.47979736328125,9.450166702270508,1.660876841924619e-05,2.7505128383636475
2002-06-01 00:00:00,291.2995910644531,0.06538750231266022,4.771892547607422,18.027957916259766,3.5647082328796387,334.21875,1.289958345296327e-05,1.289958345296327e-05,140.9990997314453,0.0,289.9161376953125,0.0056287809275090694,0.00018341666145715863,84896.9921875,14.842582702636719,314.2705078125,316.8294982910156,-94.84304809570312,269.7945556640625,0.00025962499785237014,0.017750000581145287,0.00022166666167322546,6.25000029685907e-05,291.00543212890625,103.79170227050781,67.14785766601562,82.44908142089844,4.148271546000615e-05,3.2542383670806885
2002-07-01 00:00:00,297.46142578125,0.047471772879362106,4.630136013031006,10.391895294189453,0.592943549156189,408.1271667480469,6.839516117906896e-06,6.839516117906896e-06,92.24430084228516,0.0,296.84063720703125,0.006501288618892431,0.00018000000272877514,85119.9140625,15.416451454162598,337.19580078125,320.92352294921875,-113.56708526611328,271.4712829589844,2.9677419661311433e-05,0.0,0.0,0.0,298.1057434082031,34.57601547241211,120.10260772705078,23.75,1.382299160468392e-05,3.2109878063201904
2002-08-01 00:00:00,292.52825927734375,0.027020161971449852,2.0285608768463135,4.313145160675049,0.42875000834465027,345.9786071777344,3.7596773836412467e-06,3.7596773836412467e-06,86.6550064086914,0.0,293.054443359375,0.005449347663670778,0.00018000000272877514,85041.3359375,15.287418365478516,306.8633117675781,291.7605895996094,-113.6671142578125,247.0934295654297,2.100806523230858e-05,0.0,0.0,0.0,293.3159484863281,9.599833488464355,123.10291290283203,5.118830680847168,3.838243173959199e-06,3.3110225200653076
2002-09-01 00:00:00,287.8504943847656,0.08499166369438171,-1.5049288272857666,10.509666442871094,4.893416881561279,224.36358642578125,1.562958277645521e-05,1.562958277645521e-05,96.99852752685547,0.0,288.5707092285156,0.005996345076709986,0.00018000000272877514,84977.0859375,14.090791702270508,293.2593994140625,218.50799560546875,-96.58921813964844,187.6355438232422,0.0005307500250637531,0.008875000290572643,1.2916666491946671e-05,2.6666666599339806e-05,288.5579528808594,22.64678955078125,70.52369689941406,7.881208419799805,9.044932994584087e-06,3.2082576751708984
2002-10-01 00:00:00,278.6233215332031,0.05630645155906677,-5.653144359588623,3.920846700668335,4.098306655883789,127.5323486328125,8.32217756396858e-06,5.485484052769607e-06,108.51470184326172,2.8362903776724124e-06,279.29443359375,0.0037873198743909597,0.00018000000272877514,85088.1796875,15.106168746948242,257.9178466796875,152.07911682128906,-80.67992401123047,129.51116943359375,0.00011310484114801511,0.5629032254219055,0.015140322968363762,0.0027439515106379986,278.7237243652344,14.9910888671875,39.471580505371094,4.326693534851074,5.840584890393075e-06,2.761442184448242
2002-11-01 00:00:00,271.6411437988281,0.3071500062942505,-5.812760829925537,2.0526249408721924,1.7742083072662354,20.601600646972656,1.116874955187086e-05,6.741250217601191e-06,119.5213623046875,4.4304165385256056e-06,271.5538330078125,0.003862459445372224,0.00018000000272877514,86335.71875,22.07229232788086,246.59112548828125,96.0492935180664,-55.322208404541016,75.24116516113281,0.0004372916591819376,2.9428749084472656,0.06228625029325485,0.012371666729450226,270.8058166503906,5.686460018157959,18.695968627929688,0.020375000312924385,2.0967402178939665e-06,2.147329568862915
2002-12-01 00:00:00,270.7775573730469,0.3291451632976532,-6.8576226234436035,0.23951612412929535,1.928024172782898,5.324371337890625,1.4234274203772657e-05,9.922177014232147e-06,140.9618682861328,4.311693373892922e-06,269.8822937011719,0.003680689260363579,0.00018000000272877514,85847.015625,28.098426818847656,238.1431427001953,68.1801986694336,-57.09490966796875,49.48387145996094,0.0006039919098839164,5.186774253845215,0.051614515483379364,0.021576208993792534,269.41583251953125,0.9614483118057251,-2.010650873184204,0.005443548317998648,3.19755912414621e-07,2.44769024848938
2003-01-01 00:00:00,270.8129577636719,0.49978628754615784,-3.4667272567749023,0.03495967760682106,2.7635886669158936,3.8316032886505127,1.3817339095112402e-05,7.1540321187058e-06,172.84222412109375,6.664112788712373e-06,269.5768127441406,0.003661030437797308,0.00018000000272877514,86474.109375,44.55765914916992,249.21388244628906,77.54109191894531,-46.454376220703125,42.96943664550781,0.0006489112856797874,11.679515838623047,0.11677016317844391,0.04545040428638458,269.30224609375,3.8291854858398438,-6.1220269203186035,0.0,1.427665438313852e-06,2.25683856010437
2003-02-01 00:00:00,267.9085388183594,0.470589280128479,-10.165772438049316,0.3423214256763458,13.652946472167969,24.143396377563477,1.575982059875969e-05,1.1209374861209653e-05,217.97767639160156,4.550000085146166e-06,268.7911682128906,0.0030437936075031757,0.0001783035695552826,85741.0546875,28.03102684020996,232.68240356445312,119.83428192138672,-57.70612716674805,87.0273208618164,0.0036495535168796778,4.666205406188965,0.06662410497665405,0.018142856657505035,268.3609619140625,20.0968074798584,17.961233139038086,0.0,7.710725185461342e-06,2.704089879989624
2003-03-01 00:00:00,274.5473327636719,0.2943750023841858,15.059707641601562,2.833266019821167,22.892257690429688,63.21500015258789,1.438427443645196e-05,1.2051613339281175e-05,225.0971221923828,2.3330644580710214e-06,273.9414978027344,0.004317960701882839,0.00013201612455304712,85569.796875,19.48931312561035,252.27261352539062,167.97915649414062,-67.0319595336914,135.80862426757812,0.0016546370461583138,1.6452419757843018,0.04634395241737366,0.006473387125879526,274.7263488769531,29.799922943115234,23.15097427368164,1.0333064794540405,1.1665461897791829e-05,3.494899034500122
2003-04-01 00:00:00,279.093994140625,0.1321333348751068,5.186116695404053,9.773666381835938,20.909791946411133,144.7517852783203,2.144583413610235e-05,2.0371666323626414e-05,236.733642578125,1.0729166888268082e-06,279.924560546875,0.00474010594189167,0.0001871666609076783,85350.7890625,14.690624237060547,280.76776123046875,199.34107971191406,-66.70928955078125,169.8588409423828,0.0014344583032652736,0.2815416753292084,0.005147916730493307,0.0014358332846313715,280.3890075683594,44.09552764892578,53.77827453613281,11.3482084274292,1.7507083612144925e-05,3.193638563156128
2003-05-01 00:00:00,285.81866455078125,0.052887097001075745,6.6007513999938965,9.166975975036621,13.778306007385254,276.2843933105469,9.018144737638067e-06,8.948387403506786e-06,209.95518493652344,6.935484009318316e-08,285.6581115722656,0.0048764669336378574,0.0002340725768590346,85679.7265625,14.450201034545898,298.8648376464844,283.2623291015625,-84.27668762207031,242.3171844482422,0.00013794354163110256,0.06221774220466614,0.00031370966462418437,0.00019959677592851222,286.5469665527344,91.50698852539062,60.28028869628906,67.87447357177734,3.654521788121201e-05,3.178725242614746
2003-06-01 00:00:00,291.5080871582031,0.019970834255218506,3.6280510425567627,7.707791805267334,1.465250015258789,387.6977844238281,5.3429166655405425e-06,5.3429166655405425e-06,117.96994018554688,0.0,291.071533203125,0.004671980626881123,0.0002206250064773485,85608.3359375,14.949124336242676,306.52386474609375,334.4350280761719,-108.11893463134766,284.50958251953125,3.550000110408291e-05,0.0534166656434536,0.0009224999812431633,0.00019916666497010738,291.839599609375,80.5702896118164,93.1935806274414,70.37525177001953,3.215824472135864e-05,3.345864772796631
2003-07-01 00:00:00,298.1966857910156,0.015314515680074692,4.799982070922852,4.431532382965088,0.16689516603946686,424.0447692871094,3.1197580483421916e-06,3.1197580483421916e-06,87.05921936035156,0.0,297.4867858886719,0.006022123619914055,0.00022000000171829015,85930.3359375,15.423870086669922,326.9383239746094,337.6562805175781,-129.8980712890625,285.5943908691406,1.5927418644423597e-05,0.003104838775470853,0.0,1.6129032474054839e-06,298.7777404785156,14.110498428344727,138.55999755859375,9.786653518676758,5.63699722988531e-06,2.814652681350708
2003-08-01 00:00:00,295.9566650390625,0.060774192214012146,2.5737667083740234,8.722016334533691,1.8743548393249512,323.9494323730469,1.0350403499614913e-05,1.0350403499614913e-05,88.87236022949219,0.0,296.7898254394531,0.007514444645494223,0.00022000000171829015,85992.2578125,15.287418365478516,337.5670471191406,268.7082214355469,-105.32600402832031,227.59613037109375,0.00040237902430817485,0.0,0.0,0.0,297.3704833984375,19.127710342407227,101.54694366455078,8.647701263427734,7.647528036613949e-06,2.7513725757598877
2003-09-01 00:00:00,288.6220397949219,0.03635416552424431,-0.31224891543388367,6.6719584465026855,4.163208484649658,247.0648193359375,7.730416655249428e-06,7.60374996389146e-06,94.50726318359375,1.2708333940736338e-07,289.51043701171875,0.005223042797297239,0.00022000000171829015,85988.125,14.253291130065918,297.7725830078125,223.79470825195312,-98.58488464355469,191.83250427246094,8.633333345642313e-05,0.05179166793823242,0.00035541667602956295,0.0002154166722903028,289.69146728515625,20.03778076171875,74.15489959716797,8.481082916259766,7.97290340415202e-06,2.687974214553833
2003-10-01 00:00:00,284.5308532714844,0.02374596707522869,-4.113924026489258,3.2550806999206543,2.2614920139312744,183.2687225341797,5.239112851995742e-06,4.884677309746621e-06,93.60398864746094,3.544354854057019e-07,284.9887390136719,0.004212266765534878,0.00021749999723397195,86037.203125,13.25665283203125,293.65301513671875,146.48802185058594,-75.42066192626953,126.98101043701172,4.245967647875659e-05,0.04544354975223541,0.00017217741697095335,0.00026411289582028985,284.6706237792969,8.721543312072754,47.382301330566406,2.902822494506836,3.4619977213878883e-06,3.0184524059295654
2003-11-01 00:00:00,270.42340087890625,0.18067499995231628,-7.627462863922119,2.291874885559082,1.8524999618530273,29.50466537475586,1.53566670633154e-05,1.1109166734968312e-05,108.98648071289062,4.247083325026324e-06,271.3643798828125,0.0034530414268374443,0.0002099999983329326,85895.15625,18.927749633789062,249.3743438720703,89.9450454711914,-51.43642807006836,72.986083984375,0.0005305416416376829,1.996999979019165,0.04089999943971634,0.010424583218991756,270.49713134765625,6.466118812561035,21.966243743896484,0.01966666616499424,2.407997271802742e-06,2.9960532188415527
2003-12-01 00:00:00,271.1147155761719,0.4772580564022064,-9.3604736328125,0.4954032301902771,2.6272177696228027,9.782697677612305,2.672983828233555e-05,1.545362829347141e-05,155.64141845703125,1.127701580116991e-05,271.1842956542969,0.0037157393526285887,0.0002099999983329326,85878.46875,32.86766052246094,251.21499633789062,60.97612762451172,-48.05685043334961,41.015926361083984,0.0009749193559400737,7.302499771118164,0.05375443398952484,0.04064879193902016,270.3911437988281,4.41787052154541,-2.820784330368042,8.064516441663727e-05,1.6212445643759565e-06,3.183668851852417
2004-01-01 00:00:00,267.2883605957031,0.49987903237342834,-5.124034404754639,0.000806451600510627,0.07544355094432831,1.6149802207946777,1.8347176592214964e-05,5.204435638006544e-06,175.91319274902344,1.314193559665e-05,266.6086730957031,0.0028554461896419525,0.0002099999983329326,86055.1015625,69.8147964477539,228.76295471191406,74.14290618896484,-41.81966018676758,22.617218017578125,0.001531169400550425,42.34020233154297,0.06728346645832062,0.21376976370811462,263.0291442871094,1.6086379289627075,-16.62006187438965,0.0,5.684385087079136e-07,2.8719942569732666
2004-02-01 00:00:00,268.6622619628906,0.5,-4.215787410736084,0.00487068947404623,0.18543103337287903,4.466362476348877,1.9803879695245996e-05,1.3012068848183844e-05,217.6111297607422,6.791810392314801e-06,267.4473876953125,0.0031742991413921118,0.0002099999983329326,85890.2578125,67.3557357788086,236.8780059814453,102.38797760009766,-42.215553283691406,34.50590515136719,0.009716508910059929,44.74409484863281,0.17387931048870087,0.14657068252563477,265.0981750488281,4.466316223144531,-11.507020950317383,0.0,1.5852483556955121e-06,2.449256658554077
2004-03-01 00:00:00,275.6318359375,0.2826935350894928,14.280655860900879,1.6168951988220215,18.756370544433594,69.76652526855469,5.162903107702732e-06,3.5536290852178354e-06,274.7616882324219,1.6076612610049779e-06,274.7691955566406,0.004323302302509546,0.00021245967946015298,86073.296875,29.50278091430664,262.16400146484375,175.5441131591797,-61.744590759277344,126.76028442382812,0.005949879065155983,6.787419319152832,0.10220564156770706,0.01850241981446743,275.549072265625,28.663694381713867,18.972673416137695,2.698225736618042,1.1158185770909768e-05,2.666107177734375
